what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890474308
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890499717
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890560597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890579037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890579092
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368890581605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368890592739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890597022
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890598077
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890616733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368890636013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890647199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890647285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890650470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368890654139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368890660435
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890678590
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890680751
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890689934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890699230
failed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.override.methods",1368890707945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890707961
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1368890710562
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890711706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368890714794
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890716619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890718065
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368890722155
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368890723842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890724656
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890726163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890736692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890736758
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890738729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368890741833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890745695
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890754283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368890791931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368890799165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890800381
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1368890803160
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368890804853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890815583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890918678
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890921324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890921451
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890926641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890926674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890929739
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368890930720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890930737
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368890944360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368890946137
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1368890963904
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368890969147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368890973890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891196556
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368891234733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368891253074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368891258544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891301694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368891318916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891350913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891359345
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368891362447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368891364618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891400304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891406605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891406667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368891411805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891419887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891437529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891440302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891443877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368891511242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891526865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891529003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891536797
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368891554098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368891559098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891588607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891595819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891595874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891622315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368891633997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891634993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891693059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891826878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891830125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368891835551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368891839594
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891849134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891853590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891856500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891861452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891878450
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891900223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368891909275
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368891911375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368891911981
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368891919444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368891928180
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368891935074
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368891941147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368891954128
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368891954964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368891957694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891962278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891962396
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891965998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368891966059
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368891978374
