what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1369383245709
processors,sysinfo,,,"4",1369383245709
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1369383245709
java.runtime.version,sysinfo,,,"1.7.0_15-b20",1369383245709
java.specification.name,sysinfo,,,"Java Platform API Specification",1369383245709
java.specification.vendor,sysinfo,,,"Oracle Corporation",1369383245709
java.specification.version,sysinfo,,,"1.7",1369383245709
java.vendor,sysinfo,,,"Oracle Corporation",1369383245709
java.version,sysinfo,,,"1.7.0_15",1369383245709
java.vm.info,sysinfo,,,"mixed mode",1369383245709
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1369383245709
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1369383245709
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1369383245709
java.vm.specification.version,sysinfo,,,"1.7",1369383245709
java.vm.vendor,sysinfo,,,"Oracle Corporation",1369383245709
java.vm.version,sysinfo,,,"23.7-b01",1369383245709
started,bundle,com.android.ide.eclipse.traceview,21.1.0.v201302060044-569685,"com.android.ide.eclipse.traceview",1369383245914
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1369383246615
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1369383246880
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1369383246961
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1369383247203
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1369383247460
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1369383247482
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1369383247579
