what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369511708520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511760437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511775471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511800614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511821744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369511843281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369511848124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511861017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511871042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511878953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511903469
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1369511909099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369511914520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369511924336
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369511926392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511928361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511936031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369511946619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369511947744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369511959345
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369511961798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511965773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511975725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369511980401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369511998730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512003675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512014384
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369512016666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512020212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512029856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512036258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512057384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512062111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512071025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512073773
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369512075434
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369512075773
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369512075958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512091709
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369512093647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512097542
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512102348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512106473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369512126406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512151293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512161945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369512168956
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512170308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512175693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512178006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512183378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512199335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512203203
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369512205782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512209075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512215567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512235220
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369512238098
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512240548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512245923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512248227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512263453
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512290332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1369512297236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1369512297734
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1369512321576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512327850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512338977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369512350642
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369512355022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369512379322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512380848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512385853
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369512391701
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512392899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369512403696
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1369512411490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512416806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512485687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512495007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512509473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512514262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369512515394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369512531327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512534884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369512545355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512549159
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1369512563785
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369512568802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369512570905
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1369512584613
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1369512589478
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1369512592020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512594724
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512696662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512705650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512740145
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1369512746256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369512747567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512748693
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512857354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512858301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512887297
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369512895091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369512907005
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1369512908671
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1369512910349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369512916559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513171215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513174283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513417031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513418940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513450404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513454378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513824323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513838381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513839836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369513843816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369514022660
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369514025179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369514025284
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1369514036095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369514036128
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369514036436
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369514036466
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1369514036492
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1369514040243
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1369514040269
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1369514050893
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1369514055009
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1369514055021
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369514079920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369514095499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369514102145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369514136723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369514218131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369514772104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369515337475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369515343747
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369515348639
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1369515351010
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1369515351146
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1369515351264
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1369515352022
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1369515352066
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1369515352117
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1369515352145
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1369515352337
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1369515352354
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1369515352368
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1369515352368
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1369515352390
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1369515352425
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1369515573915
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1369515573991
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1369515573992
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1369515574123
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1369515574124
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1369515574207
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1369515574479
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1369515574494
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1369515574654
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1369515574655
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1369515574750
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1369515574751
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1369515574923
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1369515574923
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1369515575089
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1369515575173
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1369515575174
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1369515575373
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1369515575373
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1369515575373
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1369515575402
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1369515575601
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1369515575738
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1369515575738
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1369515575740
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1369515575835
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1369515575914
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1369515576117
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1369515576348
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1369515576349
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1369515576499
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1369515576573
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1369515576573
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1369515576574
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1369515576668
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1369515576766
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1369515576965
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1369515577109
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1369515577337
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1369515577465
