what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896550430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896613721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896690678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896693041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368896704477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368896706748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368896716114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896718927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896723085
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368896729160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1368896742413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368896749377
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1368896758736
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1368896761321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896779818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896798929
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1368896807400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1368896808239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896809177
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896888942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896890343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896907434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896908347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896948520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368896960235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897035740
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368897054760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897060677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897117578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1368897121735
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1368897127148
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368897138958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897140871
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897152054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897172943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897181117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897183868
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368897185771
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897185789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368897208072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897219829
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897219917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368897221554
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1368897224446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897231728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897231779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368897233018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897237888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897237976
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368897238881
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1368897242166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1368897253515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897259058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897259155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897259173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897264280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897268494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1368897268551
