what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1369589050067
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1369589051800
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.FileExplorerView",1369589060375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589067253
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1369589067509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589072054
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.FileExplorerView",1369589073386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589077622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589111478
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369589122918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589123014
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369589125688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589125706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589127839
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369589129400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589129414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1369589146368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1369589147601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369589153252
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369589207353
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369589210141
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369589245580
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1369589247660
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1369589249660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589250987
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589320397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589323776
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589331194
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369589332549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589335240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589341497
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369589344376
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1369589352320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369589355277
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1369589356808
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1369589360028
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1369589378224
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1369589380481
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1369589382570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1369589384154
